id_localidade,cep_prefix,cidade,estado,lat,lng,fl_sp_capital
13996,68985,clevelandia do norte,AP,-16.331144,-52.189767,N
13997,68997,porto grande,AP,0.707681,-51.409521,N
13998,69005,manaus,AM,-3.131672,-60.019225,N
13999,69006,manaus,AM,-3.053082,-59.932145,N
14000,69007,manaus,AM,-3.092036,-59.921575,N
14001,69008,manaus,AM,-3.090604,-59.894009,N
14002,69009,manaus,AM,-3.060451,-59.845674,N
14003,69010,manaus,AM,-3.127744,-60.024833,N
14004,69015,manaus,AM,-3.03752,-59.999309,N
14005,69017,manaus,AM,-2.998336,-59.988985,N
14006,69018,manaus,AM,-2.972925,-60.004895,N
14007,69020,manaus,AM,-3.125439,-60.016492,N
14008,69021,manaus,AM,-3.003455,-60.036605,N
14009,69022,manaus,AM,-2.995443,-60.084021,N
14010,69023,manaus,AM,-2.979196,-60.022304,N
14011,69025,manaus,AM,-3.120036,-60.025,N
14012,69027,manaus,AM,-3.118843,-60.033252,N
14013,69028,manaus,AM,-3.049705,-60.006473,N
14014,69029,manaus,AM,-3.112484,-60.036335,N
14015,69030,manaus,AM,-3.099482,-60.033509,N
14016,69033,manaus,AM,-3.106257,-60.034311,N
14017,69035,manaus,AM,-3.106169,-60.061105,N
14018,69036,manaus,AM,-3.094213,-60.05881,N
14019,69037,manaus,AM,-3.072286,-60.081665,N
14020,69038,manaus,AM,-3.077463,-60.056903,N
14021,69039,manaus,AM,-3.02755,-60.011837,N
14022,69040,manaus,AM,-3.088615,-60.037443,N
14023,69041,manaus,AM,-3.011807,-60.040932,N
14024,69042,manaus,AM,-3.078685,-60.050464,N
14025,69043,manaus,AM,-3.074262,-60.028003,N
14026,69044,manaus,AM,-3.065017,-60.058982,N
14027,69045,manaus,AM,-3.065284,-60.051943,N
14028,69046,manaus,AM,-3.063064,-60.044739,N
14029,69047,manaus,AM,-3.059881,-60.042314,N
14030,69048,manaus,AM,-3.063766,-60.025179,N
14031,69049,manaus,AM,-3.053227,-60.031535,N
14032,69050,manaus,AM,-3.096086,-60.020553,N
14033,69053,manaus,AM,-3.107759,-60.023895,N
14034,69054,manaus,AM,-3.07335,-60.001953,N
14035,69055,manaus,AM,-3.083741,-60.011319,N
14036,69057,manaus,AM,-3.101026,-60.008135,N
14037,69058,manaus,AM,-3.059253,-60.005999,N
14038,69059,manaus,AM,-2.985218,-60.011732,N
14039,69060,manaus,AM,-3.092578,-59.999978,N
14040,69063,manaus,AM,-3.115485,-59.996893,N
14041,69065,manaus,AM,-3.125169,-60.005476,N
14042,69067,manaus,AM,-3.103533,-59.988796,N
14043,69068,manaus,AM,-3.125356,-59.99664,N
14044,69070,manaus,AM,-3.143827,-60.00815,N
14045,69072,manaus,AM,-3.154617,-59.982887,N
14046,69073,manaus,AM,-3.127534,-59.989448,N
14047,69074,manaus,AM,-3.135251,-60.005461,N
14048,69075,manaus,AM,-3.114482,-59.964945,N
14049,69076,manaus,AM,-3.114899,-59.978318,N
14050,69077,manaus,AM,-3.110366,-59.973744,N
14051,69078,manaus,AM,-3.111194,-59.987124,N
14052,69079,manaus,AM,-3.107806,-60.00415,N
14053,69080,manaus,AM,-3.096562,-59.985744,N
14054,69082,manaus,AM,-3.0862,-59.971684,N
14055,69083,manaus,AM,-3.078585,-59.979865,N
14056,69084,manaus,AM,-3.076893,-59.947197,N
14057,69085,manaus,AM,-3.069822,-59.956428,N
14058,69086,manaus,AM,-3.068491,-59.945223,N
14059,69087,manaus,AM,-3.060929,-59.950968,N
14060,69088,manaus,AM,-3.038687,-59.933885,N
14061,69089,manaus,AM,-3.09196,-59.95543,N
14062,69090,manaus,AM,-3.030742,-59.991964,N
14063,69092,manaus,AM,-3.000916,-59.989809,N
14064,69093,manaus,AM,-3.019055,-60.009305,N
14065,69094,manaus,AM,-3.041051,-59.97702,N
14066,69095,manaus,AM,-3.028252,-59.976255,N
14067,69096,manaus,AM,-3.037518,-59.968363,N
14068,69097,manaus,AM,-3.017869,-59.968011,N
14069,69098,manaus,AM,-3.053257,-59.966322,N
14070,69099,manaus,AM,-3.030127,-59.951613,N
14071,69100,itacoatiara,AM,-3.142479,-58.444142,N
14072,69101,itacoatiara,AM,-3.131583,-58.438196,N
14073,69103,itacoatiara,AM,-3.131789,-58.431687,N
14074,69104,itacoatiara,AM,-3.140058,-58.438958,N
14075,69114,silves,AM,-2.836873,-58.212906,N
14076,69117,rio preto da eva,AM,-2.696622,-59.70047,N
14077,69120,itapiranga,AM,-2.745442,-58.030895,N
14078,69130,urucará,AM,-2.53266,-57.757485,N
14079,69135,sao sebastiao do uatuma,AM,-2.567293,-57.873615,N
14080,69140,nhamunda,AM,-2.192188,-56.714206,N
14081,69151,parintins,AM,-2.629035,-56.738356,N
14082,69152,parintins,AM,-2.640277,-56.748212,N
14083,69153,parintins,AM,-2.633194,-56.73098,N
14084,69170,freguesia do andira,AM,-2.864207,-56.998028,N
14085,69180,urucurituba,AM,-3.055412,-58.076888,N
14086,69190,maues,AM,-3.393414,-57.714382,N
14087,69195,boa vista do ramos,AM,-2.968904,-57.585344,N
14088,69200,borba,AM,-4.39127,-59.593648,N
14089,69230,nova olinda do norte,AM,-3.890888,-59.093169,N
14090,69240,autazes,AM,-3.581536,-59.12927,N
14091,69250,careiro,AM,-3.81921,-60.361053,N
14092,69255,careiro da varzea,AM,-3.195967,-59.828353,N
14093,69260,novo aripuanã,AM,-5.123737,-60.372974,N
14094,69265,apui,AM,-7.197026,-59.888627,N
14095,69280,manicore,AM,-5.809237,-61.295776,N
14096,69301,boa vista,RR,2.822775,-60.670698,N
14097,69303,boa vista,RR,2.811251,-60.678297,N
14098,69304,boa vista,RR,2.824631,-60.687982,N
14099,69305,boa vista,RR,2.835272,-60.673422,N
14100,69306,boa vista,RR,2.832975,-60.665785,N
14101,69307,boa vista,RR,2.855558,-60.660713,N
14102,69308,boa vista,RR,2.796401,-60.685355,N
14103,69309,boa vista,RR,2.813746,-60.701007,N
14104,69310,boa vista,RR,2.838025,-60.704451,N
14105,69311,boa vista,RR,2.846929,-60.712952,N
14106,69312,boa vista,RR,2.812956,-60.713471,N
14107,69313,boa vista,RR,2.829995,-60.72275,N
14108,69314,boa vista,RR,2.823096,-60.735425,N
14109,69315,boa vista,RR,2.823856,-60.678432,N
14110,69316,boa vista,RR,2.779962,-60.7347,N
14111,69317,boa vista,RR,2.822592,-60.754147,N
14112,69318,boa vista,RR,2.760685,-60.740591,N
14113,69340,mucajai,RR,2.443151,-60.939683,N
14114,69345,pacaraima,RR,4.478955,-61.145968,N
14115,69348,iracema,RR,2.168834,-61.052855,N
14116,69350,alto alegre,RR,2.993401,-61.38615,N
14117,69355,normandia,RR,3.882838,-59.625763,N
14118,69360,caracarai,RR,1.810341,-61.133659,N
14119,69370,sao luiz,RR,1.01524,-60.03833,N
14120,69373,rorainopolis,RR,0.937588,-60.429564,N
14121,69375,sao joao da baliza,RR,0.951335,-59.912553,N
14122,69378,caroebe,RR,0.862679,-59.64093,N
14123,69380,bonfim,RR,3.362115,-59.833222,N
14124,69400,manacapuru,AM,-3.292533,-60.622774,N
14125,69401,manacapuru,AM,-3.282945,-60.639551,N
14126,69405,iranduba,AM,-3.272974,-60.196802,N
14127,69410,caapiranga,AM,-3.328865,-61.210016,N
14128,69415,iranduba,AM,-3.274628,-60.187226,N
14129,69425,caapiranga,AM,-3.328865,-61.210016,N
14130,69435,manaquiri,AM,-3.427935,-60.458954,N
14131,69440,anori,AM,-3.745415,-61.658786,N
14132,69445,anama,AM,-3.579163,-61.404779,N
14133,69450,codajás,AM,-3.839305,-62.067085,N
14134,69460,coari,AM,-4.093743,-63.141173,N
14135,69470,tefe,AM,-3.350851,-64.714537,N
14136,69480,tapauá,AM,-5.625403,-63.187047,N
14137,69490,maraa,AM,-1.8582,-65.591059,N
14138,69495,japura,AM,-1.880549,-66.998967,N
14139,69500,carauari,AM,-4.874305,-66.895107,N
14140,69510,itamarati,AM,-6.438327,-68.245503,N
14141,69520,jurua,AM,-3.471951,-66.059407,N
14142,69540,alvaraes,AM,-3.211019,-64.80427,N
14143,69550,tefe,AM,-3.347865,-64.704407,N
14144,69552,tefe,AM,-3.350394,-64.717271,N
14145,69553,tefe,AM,-3.355836,-64.72592,N
14146,69555,carauari,AM,-3.374207,-64.711848,N
14147,69557,tefe,AM,-3.35061,-64.711072,N
14148,69600,são paulo de olivença,AM,-3.466222,-68.952924,N
14149,69620,amatura,AM,-3.364425,-68.197835,N
14150,69630,benjamin constant,AM,-4.416762,-70.031705,N
14151,69640,tabatinga,AM,-4.235398,-69.932945,N
14152,69650,atalaia do norte,AM,-4.365365,-70.192567,N
14153,69660,jutai,AM,-2.749441,-66.770565,N
14154,69670,fonte boa,AM,-2.5199,-66.092046,N
14155,69685,tonantins,AM,-2.858382,-67.772721,N
14156,69700,barcelos,AM,-0.970815,-62.927657,N
14157,69730,novo airao,AM,-2.627642,-60.947793,N
14158,69735,presidente figueiredo,AM,-2.027317,-60.019996,N
14159,69750,sao gabriel da cachoeira,AM,0.160948,-66.876656,N
14160,69790,iauarete,AM,-3.082304,-60.067404,N
14161,69800,humaita,AM,-7.515036,-63.020309,N
14162,69820,canutama,AM,-6.530684,-64.387391,N
14163,69830,lábrea,AM,-7.260528,-64.791462,N
14164,69850,boca do acre,AM,-8.776119,-67.386094,N
14165,69860,pauini,AM,-7.709367,-66.997837,N
14166,69870,envira,AM,-7.43625,-70.027754,N
14167,69880,eirunepé,AM,-6.663393,-69.867009,N
14168,69890,ipixuna,AM,-7.048135,-71.691736,N
14169,69895,guajara,AM,-7.54624,-72.583184,N
14170,69900,rio branco,AC,-9.967843,-67.813284,N
14171,69901,rio branco,AC,-9.959352,-67.805481,N
14172,69902,rio branco,AC,-9.944534,-67.816887,N
14173,69903,rio branco,AC,-9.945319,-67.82316,N
14174,69904,rio branco,AC,-9.981986,-67.828745,N
14175,69905,rio branco,AC,-9.976919,-67.808109,N
14176,69906,rio branco,AC,-9.993372,-67.816433,N
14177,69907,rio branco,AC,-10.001462,-67.796506,N
14178,69908,rio branco,AC,-9.979282,-67.880204,N
14179,69909,rio branco,AC,-10.021021,-67.80168,N
14180,69910,rio branco,AC,-9.957906,-67.818083,N
14181,69911,rio branco,AC,-9.979872,-67.826349,N
14182,69912,rio branco,AC,-9.989061,-67.84409,N
14183,69914,rio branco,AC,-9.976838,-67.868666,N
14184,69915,rio branco,AC,-9.977964,-67.834306,N
14185,69917,rio branco,AC,-9.949074,-67.876759,N
14186,69918,rio branco,AC,-9.956479,-67.8285,N
14187,69919,rio branco,AC,-9.955303,-67.848538,N
14188,69920,rio branco,AC,-9.956576,-67.81885,N
14189,69921,rio branco,AC,-9.939931,-67.827183,N
14190,69922,rio branco,AC,-9.928917,-67.840127,N
14191,69925,senador guiomard,AC,-10.153304,-67.734258,N
14192,69926,bujari,AC,-9.798651,-68.004247,N
14193,69927,porto acre,AC,-9.59514,-67.542961,N
14194,69928,placido de castro,AC,-10.328657,-67.183065,N
14195,69929,campinas,AC,-22.861615,-47.064303,N
14196,69930,xapuri,AC,-10.652226,-68.502935,N
14197,69931,capixaba,AC,-10.57123,-67.674421,N
14198,69932,brasileia,AC,-11.005941,-68.749175,N
14199,69934,epitaciolândia,AC,-11.020953,-68.729392,N
14200,69935,assis brasil,AC,-10.935106,-69.557831,N
14201,69940,sena madureira,AC,-9.06641,-68.659951,N
14202,69945,acrelandia,AC,-10.059374,-67.037486,N
14203,69950,manoel urbano,AC,-8.838578,-69.261385,N
14204,69955,santa rosa do purus,AC,-9.45133,-70.477411,N
14205,69960,feijó,AC,-8.169583,-70.357297,N
14206,69970,tarauaca,AC,-8.162819,-70.768442,N
14207,69975,jordão,AC,-9.191311,-71.950423,N
14208,69980,cruzeiro do sul,AC,-7.6262,-72.668881,N
14209,69982,porto walter,AC,-8.596674,-71.442823,N
14210,69983,marechal thaumaturgo,AC,-8.95455,-72.783659,N
14211,69985,rodrigues alves,AC,-7.736559,-72.651635,N
14212,69990,mancio lima,AC,-7.605106,-72.916069,N
14213,70002,brasilia,DF,-15.790439,-47.880655,N
14214,70037,brasilia,DF,-15.845994,-47.920766,N
14215,70040,brasilia,DF,-15.79177,-47.87907,N
14216,70041,brasilia,DF,-15.788286,-47.878388,N
14217,70043,brasilia,DF,-15.798929,-47.870924,N
14218,70044,brasilia,DF,-15.797782,-47.874682,N
14219,70047,brasilia,DF,-15.797782,-47.874682,N
14220,70048,brasilia,DF,-15.797782,-47.874682,N
14221,70053,brasília,DF,-15.797782,-47.874682,N
14222,70054,brasilia,DF,-15.7982,-47.873371,N
14223,70055,brasilia,DF,-15.797782,-47.874682,N
14224,70056,brasilia,DF,-15.799446,-47.869285,N
14225,70057,brasilia,DF,-15.790439,-47.880655,N
14226,70059,brasilia,DF,-15.799446,-47.869285,N
14227,70064,brasilia,DF,-15.797782,-47.874682,N
14228,70065,brasilia,DF,-15.797782,-47.874682,N
14229,70067,brasilia,DF,-15.799189,-47.870102,N
14230,70068,brasilia,DF,-15.798429,-47.872575,N
14231,70070,brasília,DF,-15.784914,-47.893015,N
14232,70072,brasília,DF,-15.801169,-47.882541,N
14233,70074,brasilia,DF,-15.801638,-47.882476,N
14234,70077,brasilia,DF,-15.790767,-47.884439,N
14235,70078,brasilia,DF,-15.801638,-47.882476,N
14236,70150,brasilia,DF,-15.800488,-47.861001,N
14237,70160,brasilia,DF,-15.800375,-47.860523,N
14238,70175,brasilia,DF,-15.800386,-47.860527,N
14239,70200,brasilia,DF,-15.815631,-47.855211,N
14240,70210,brasilia,DF,-15.848599,-47.921188,N
14241,70232,brasilia,DF,-15.805785,-47.886095,N
14242,70233,brasilia,DF,-15.808538,-47.88911,N
14243,70234,brasília,DF,-15.810877,-47.891055,N
14244,70235,brasilia,DF,-15.813195,-47.893305,N
14245,70236,brasilia,DF,-15.807457,-47.88441,N
14246,70237,brasilia,DF,-15.810245,-47.886628,N
14247,70238,brasilia,DF,-15.812917,-47.889004,N
14248,70239,brasilia,DF,-15.815554,-47.89131,N
14249,70252,brasilia,DF,-15.815715,-47.895745,N
14250,70253,brasilia,DF,-15.817679,-47.898426,N
14251,70254,brasilia,DF,-15.819885,-47.901313,N
14252,70255,brasilia,DF,-15.817653,-47.893606,N
14253,70256,brasília,DF,-15.820387,-47.896928,N
14254,70257,brasilia,DF,-15.822194,-47.899578,N
14255,70258,brasilia,DF,-15.821871,-47.90111,N
14256,70272,brasilia,DF,-15.821719,-47.904012,N
14257,70273,brasilia,DF,-15.823885,-47.906591,N
14258,70274,brasilia,DF,-15.825806,-47.909323,N
14259,70275,brasilia,DF,-15.827828,-47.91225,N
14260,70276,brasilia,DF,-15.82591,-47.904667,N
14261,70277,brasilia,DF,-15.827988,-47.907447,N
14262,70278,brasilia,DF,-15.829928,-47.910213,N
14263,70292,brasilia,DF,-15.829891,-47.914775,N
14264,70293,brasilia,DF,-15.831395,-47.917221,N
14265,70294,brasilia,DF,-15.833309,-47.920001,N
14266,70295,brasilia,DF,-15.835438,-47.922833,N
14267,70296,brasilia,DF,-15.83201,-47.912972,N
14268,70297,brasilia,DF,-15.831099,-47.914455,N
14269,70298,brasilia,DF,-15.836118,-47.918684,N
14270,70299,brasilia,DF,-15.83783,-47.921006,N
14271,70316,brasilia,DF,,,N
14272,70324,brasilia,DF,,,N
14273,70330,brasilia,DF,-15.80307,-47.890419,N
14274,70331,brasilia,DF,-15.803145,-47.896957,N
14275,70333,brasilia,DF,,,N
14276,70335,brasilia,DF,-15.800597,-47.889454,N
14277,70336,brasilia,DF,-15.803758,-47.894079,N
14278,70337,brasilia,DF,-15.806441,-47.896243,N
14279,70338,brasilia,DF,-15.801751,-47.891961,N
14280,70340,brasilia,DF,-15.797741,-47.893713,N
14281,70342,brasilia,DF,-15.805877,-47.891782,N
14282,70343,brasilia,DF,-15.808557,-47.893981,N
14283,70344,brasilia,DF,-15.810822,-47.89636,N
14284,70345,brasilia,DF,-15.81295,-47.898492,N
14285,70346,brasília,DF,-15.81469,-47.900954,N
14286,70347,brasilia,DF,-15.816539,-47.90398,N
14287,70350,brasilia,DF,-15.807573,-47.901829,N
14288,70351,brasília,DF,-15.810963,-47.905699,N
14289,70352,brasilia,DF,-15.808449,-47.89826,N
14290,70353,brasilia,DF,-15.810654,-47.900343,N
14291,70354,brasilia,DF,-15.812571,-47.902977,N
14292,70355,brasilia,DF,-15.814285,-47.905558,N
14293,70360,brasilia,DF,-15.814701,-47.910341,N
14294,70361,brasilia,DF,-15.819354,-47.916623,N
14295,70362,brasilia,DF,-15.816388,-47.908156,N
14296,70363,brasilia,DF,-15.818504,-47.911093,N
14297,70364,brasilia,DF,-15.820458,-47.913185,N
14298,70365,brasilia,DF,-15.822256,-47.916381,N
14299,70372,brasília,DF,-15.818426,-47.906625,N
14300,70373,brasília,DF,-15.820387,-47.909319,N
14301,70374,brasilia,DF,-15.822588,-47.911848,N
14302,70375,brasilia,DF,-15.824598,-47.914452,N
14303,70376,brasilia,DF,-15.826462,-47.917088,N
14304,70377,brasília,DF,-15.828295,-47.920164,N
14305,70380,brasilia,DF,-15.822378,-47.92161,N
14306,70381,brasilia,DF,-15.826651,-47.926959,N
14307,70382,brasilia,DF,-15.824249,-47.919168,N
14308,70383,brasilia,DF,-15.826243,-47.921645,N
14309,70384,brasilia,DF,-15.827494,-47.924433,N
14310,70385,brasilia,DF,-15.830308,-47.922899,N
14311,70386,brasilia,DF,-15.832215,-47.925233,N
14312,70387,brasilia,DF,-15.829742,-47.927314,N
14313,70390,brasilia,DF,-15.815334,-47.916666,N
14314,70391,brasilia,DF,-15.796373,-47.848955,N
14315,70393,brasilia,DF,-11.003214,-68.744723,N
14316,70402,brasilia,DF,-15.802478,-47.874711,N
14317,70406,brasília,DF,-15.807899,-47.874064,N
14318,70415,brasilia,DF,-15.823971,-47.887206,N
14319,70422,brasilia,DF,-15.824902,-47.892586,N
14320,70602,brasilia,DF,-15.748033,-47.92425,N
14321,70610,brasilia,DF,-15.791945,-47.91225,N
14322,70620,brasília,DF,-15.77603,-47.909373,N
14323,70630,brasilia,DF,-15.771691,-47.923092,N
14324,70631,brasilia,DF,-15.769281,-47.959345,N
14325,70632,brasilia,DF,-15.762944,-47.935482,N
14326,70634,brasilia,DF,-15.747189,-47.925361,N
14327,70636,brasilia,DF,-15.717314,-47.906416,N
14328,70640,brasilia,DF,-15.785749,-47.936385,N
14329,70645,brasilia,DF,-15.781852,-47.934055,N
14330,70648,brasilia,DF,-15.788493,-47.936097,N
14331,70650,brasília,DF,-15.798037,-47.942735,N
14332,70655,brasilia,DF,-15.797092,-47.936997,N
14333,70658,brasilia,DF,-15.794687,-47.935467,N
14334,70660,brasilia,DF,-15.806496,-47.942175,N
14335,70666,brasilia,DF,-15.748866,-47.893932,N
14336,70670,brasília,DF,-15.80192,-47.923663,N
14337,70673,brasilia,DF,-15.800124,-47.92841,N
14338,70675,brasilia,DF,-15.790726,-47.930093,N
14339,70680,brasília,DF,-15.784432,-47.917046,N
14340,70686,brasilia,DF,,,N
14341,70687,brasilia,DF,-15.815976,-47.907328,N
14342,70701,brasilia,DF,,,N
14343,70702,brasilia,DF,,,N
14344,70710,brasilia,DF,-15.754118,-47.891831,N
14345,70711,brasilia,DF,-15.788581,-47.882425,N
14346,70712,brasilia,DF,-15.786936,-47.883765,N
14347,70716,brasilia,DF,,,N
14348,70719,brasília,DF,-15.786284,-47.889118,N
14349,70720,brasilia,DF,-15.780985,-47.889283,N
14350,70722,brasília,DF,-15.782329,-47.882921,N
14351,70723,brasília,DF,-15.781554,-47.885515,N
14352,70730,brasilia,DF,-15.776597,-47.889147,N
14353,70732,brasilia,DF,-15.778555,-47.882784,N
14354,70733,brasilia,DF,-15.775865,-47.883117,N
14355,70734,brasilia,DF,-15.772568,-47.8835,N
14356,70735,brasília,DF,-15.780191,-47.886894,N
14357,70736,brasilia,DF,-15.775965,-47.886268,N
14358,70737,brasilia,DF,-15.772889,-47.886288,N
14359,70740,brasilia,DF,-15.767956,-47.891012,N
14360,70741,brasilia,DF,-15.763977,-47.89268,N
14361,70742,brasilia,DF,-15.769691,-47.883989,N
14362,70743,brasilia,DF,-15.766207,-47.884728,N
14363,70744,brasilia,DF,-15.763581,-47.885824,N
14364,70745,brasilia,DF,-15.77018,-47.887016,N
14365,70746,brasilia,DF,-15.767569,-47.887577,N
14366,70747,brasilia,DF,-15.763901,-47.888789,N
14367,70750,brasília,DF,-15.759942,-47.894499,N
14368,70752,brasilia,DF,-15.760244,-47.886655,N
14369,70753,brasilia,DF,-15.756922,-47.887273,N
14370,70754,brasilia,DF,-15.754188,-47.888936,N
14371,70755,brasilia,DF,-15.761076,-47.889596,N
14372,70756,brasilia,DF,-15.7575,-47.890054,N
14373,70757,brasilia,DF,-15.755014,-47.891477,N
14374,70760,brasilia,DF,-15.750462,-47.896493,N
14375,70761,brasilia,DF,-15.745466,-47.89912,N
14376,70762,brasilia,DF,-15.751235,-47.889673,N
14377,70763,brasilia,DF,-15.747831,-47.890561,N
14378,70764,brasilia,DF,-15.745606,-47.892041,N
14379,70765,brasilia,DF,-15.751753,-47.89296,N
14380,70766,brasilia,DF,-15.748789,-47.89359,N
14381,70767,brasilia,DF,-15.745499,-47.894866,N
14382,70770,brasilia,DF,-15.739483,-47.899416,N
14383,70772,brasilia,DF,-15.741595,-47.892781,N
14384,70773,brasilia,DF,-15.738457,-47.894133,N
14385,70774,brasilia,DF,-15.742646,-47.895573,N
14386,70775,brasilia,DF,-15.739488,-47.896791,N
14387,70785,brasilia,DF,-15.736693,-47.89046,N
14388,70790,brasilia,DF,-15.754821,-47.89825,N
14389,70800,brasilia,DF,-15.777904,-47.851736,N
14390,70801,brasilia,DF,-15.793241,-47.850357,N
14391,70802,brasilia,DF,-15.793848,-47.852311,N
14392,70803,brasilia,DF,-15.791246,-47.851083,N
14393,70804,brasilia,DF,-15.794146,-47.848354,N
14394,70830,brasília,DF,-15.777625,-47.874008,N
14395,70832,brasilia,DF,-15.781778,-47.878469,N
14396,70833,brasilia,DF,-15.778821,-47.878401,N
14397,70834,brasilia,DF,-15.782076,-47.875271,N
14398,70835,brasilia,DF,-15.778163,-47.875695,N
14399,70842,brasilia,DF,-15.776026,-47.878939,N
14400,70843,brasilia,DF,-15.771866,-47.879769,N
14401,70844,brasilia,DF,-15.768619,-47.880049,N
14402,70845,brasilia,DF,-15.774497,-47.87603,N
14403,70846,brasília,DF,-15.771566,-47.876032,N
14404,70847,brasilia,DF,-15.767633,-47.877517,N
14405,70852,brasília,DF,-15.763761,-47.881313,N
14406,70853,brasilia,DF,-15.762306,-47.881682,N
14407,70854,brasilia,DF,-15.759189,-47.882997,N
14408,70855,brasília,DF,-15.764658,-47.878428,N
14409,70856,brasilia,DF,-15.761387,-47.878923,N
14410,70857,brasilia,DF,-15.758677,-47.879975,N
14411,70862,brasília,DF,-15.75589,-47.883743,N
14412,70863,brasilia,DF,-15.752913,-47.884885,N
14413,70864,brasilia,DF,-15.750113,-47.885753,N
14414,70865,brasilia,DF,-15.754762,-47.881233,N
14415,70866,brasilia,DF,-15.751877,-47.882128,N
14416,70867,brasilia,DF,-15.748239,-47.882895,N
14417,70872,brasilia,DF,-15.746321,-47.887489,N
14418,70873,brasilia,DF,-15.743387,-47.887975,N
14419,70874,brasília,DF,-15.740512,-47.888811,N
14420,70875,brasilia,DF,-15.737441,-47.889864,N
14421,70876,brasilia,DF,-15.747799,-47.884767,N
14422,70878,brasilia,DF,-15.739511,-47.88641,N
14423,70879,brasília,DF,-15.737373,-47.886985,N
14424,70908,brasilia,DF,-15.765285,-47.856663,N
14425,70910,brasilia,DF,-11.014056,-68.746653,N
14426,71009,brasilia,DF,-15.787327,-47.885828,N
14427,71010,brasilia,DF,-15.815648,-47.986908,N
14428,71015,brasilia,DF,-15.823198,-47.987108,N
14429,71020,brasilia,DF,-15.817341,-47.973845,N
14430,71050,brasilia,DF,-15.832843,-47.976061,N
14431,71060,brasilia,DF,-15.834369,-47.982749,N
14432,71065,brasilia,DF,-15.84261,-47.975783,N
14433,71070,brasilia,DF,-15.832787,-47.946367,N
14434,71090,guara,DF,-15.815613,-47.995721,N
14435,71100,brasilia,DF,-15.808729,-47.989449,N
14436,71200,brasilia,DF,-15.79971,-47.951363,N
14437,71205,brasilia,DF,-15.795586,-47.949004,N
14438,71208,brasilia,DF,,,N
14439,71215,brasília,DF,-15.813933,-47.947025,N
14440,71218,brasilia,DF,-14.616069,-53.158591,N
14441,71225,brasilia,DF,-15.800797,-47.976775,N
14442,71250,brasilia,DF,-15.778685,-48.000023,N
14443,71261,brasilia,DF,,,N
14444,71503,brasília,DF,-15.714994,-47.885778,N
14445,71505,brasília,DF,-15.726398,-47.867599,N
14446,71510,brasília,DF,-15.727568,-47.881111,N
14447,71515,brasília,DF,-15.744121,-47.845403,N
14448,71520,brasilia,DF,-15.737963,-47.865656,N
14449,71525,brasilia,DF,-15.747138,-47.851365,N
14450,71530,brasília,DF,-15.759529,-47.838894,N
14451,71535,brasilia,DF,-15.757264,-47.832414,N
14452,71539,brasilia,DF,,,N
14453,71540,brasília,DF,-15.738616,-47.880548,N
14454,71551,brasilia,DF,,,N
14455,71570,brasilia,DF,-15.781099,-47.783624,N
14456,71571,brasília,DF,-15.773414,-47.778536,N
14457,71572,brasilia,DF,-15.768227,-47.779886,N
14458,71573,brasilia,DF,-15.762943,-47.780058,N
14459,71574,brasilia,DF,,,N
14460,71590,brasilia,DF,,,N
14461,71591,brasilia,DF,,,N
14462,71593,brasilia,DF,,,N
14463,71596,brasília,DF,-15.704509,-47.824643,N
14464,71600,brasilia,DF,-15.852051,-47.888206,N
14465,71605,brasilia,DF,-15.85768,-47.917072,N
14466,71610,brasilia,DF,-15.855338,-47.921751,N
14467,71615,brasilia,DF,-15.847746,-47.89594,N
14468,71620,brasilia,DF,-15.846666,-47.902556,N
14469,71625,brasilia,DF,-15.836025,-47.87567,N
14470,71630,brasília,DF,-15.832141,-47.875545,N
14471,71635,brasilia,DF,-15.845958,-47.877173,N
14472,71640,brasília,DF,-15.848487,-47.872191,N
14473,71645,brasilia,DF,-15.864126,-47.875381,N
14474,71650,brasilia,DF,-15.848744,-47.856344,N
14475,71655,brasilia,DF,-15.857904,-47.859055,N
14476,71660,brasilia,DF,-15.841623,-47.838334,N
14477,71665,brasilia,DF,-15.8357,-47.835614,N
14478,71670,lago sul,DF,-15.819915,-47.814722,N
14479,71675,brasilia,DF,-15.825232,-47.806013,N
14480,71676,brasilia,DF,,,N
14481,71680,brasília,DF,-15.846516,-47.831132,N
14482,71691,brasília,DF,-15.880162,-47.816959,N
14483,71692,brasilia,DF,-15.901159,-47.778445,N
14484,71693,brasilia,DF,-15.895528,-47.771707,N
14485,71694,brasília,DF,-15.908956,-47.752844,N
14486,71697,brasilia,DF,-15.794197,-47.848101,N
14487,71698,brasilia,DF,,,N
14488,71699,brasilia,DF,-15.793097,-47.851616,N
14489,71705,brasilia,DF,-15.87209,-47.966097,N
14490,71710,brasilia,DF,-15.869444,-47.967242,N
14491,71715,brasília,DF,-15.871597,-47.972968,N
14492,71720,brasilia,DF,-15.862817,-47.955918,N
14493,71725,brasilia,DF,-15.85108,-47.951094,N
14494,71727,brasilia,DF,-15.856209,-47.950866,N
14495,71730,brasília,DF,-15.832127,-47.903761,N
14496,71731,brasilia,DF,-15.854468,-47.934051,N
14497,71735,brasilia,DF,-15.853956,-47.991487,N
14498,71736,nucleo bandeirante,DF,-15.868243,-47.973234,N
14499,71738,brasilia,DF,-15.872279,-47.977064,N
14500,71740,brasilia,DF,-15.899457,-47.967818,N
14501,71741,brasilia,DF,-15.920195,-47.953876,N
14502,71742,brasilia,DF,-15.891074,-47.930659,N
